Index	Launch Debugger	Vertex_ID	Primitive_ID	Instance_ID	SV_POSITION_C0	SV_POSITION_C1	SV_POSITION_C2	SV_POSITION_C3	TEXCOORD2_C0	TEXCOORD2_C1	TEXCOORD2_C2	TEXCOORD3_C0	TEXCOORD3_C1
[97]	829	32	0	-3.11325	-6.48028	0.2	25.4914	0.392822	0.365479	-0.84375	201	255
[98]	828	32	0	-3.13133	-6.33098	0.2	25.471	0.0522766	-0.0648804	-0.996582	201	255
[99]	829	33	0	-3.11325	-6.48028	0.2	25.4914	0.392822	0.365479	-0.84375	201	255
[100]	837	33	0	-3.17006	-6.31351	0.2	25.5399	0.592773	-0.0585022	-0.803223	201	255
[101]	644	33	0	-3.1928	-6.51567	0.2	25.5744	0.642578	0.347656	-0.683105	201	255
[102]	826	34	0	-3.25266	-6.25818	0.2	25.5645	0.925781	0.102173	-0.363525	201	255
[103]	644	34	0	-3.1928	-6.51567	0.2	25.5744	0.642578	0.347656	-0.683105	201	255
[104]	837	34	0	-3.17006	-6.31351	0.2	25.5399	0.592773	-0.0585022	-0.803223	201	255
[105]	644	35	0	-3.1928	-6.51567	0.2	25.5744	0.642578	0.347656	-0.683105	201	255
[106]	826	35	0	-3.25266	-6.25818	0.2	25.5645	0.925781	0.102173	-0.363525	201	255
[107]	647	35	0	-3.32755	-6.47954	0.2	25.6193	0.901855	0.304199	-0.306152	201	255
[108]	826	36	0	-3.25266	-6.25818	0.2	25.5645	0.925781	0.102173	-0.363525	201	255
[109]	841	36	0	-3.47994	-6.4499	0.2	25.57	0.90625	0.422607	-0.00836182	201	255
[110]	647	36	0	-3.32755	-6.47954	0.2	25.6193	0.901855	0.304199	-0.306152	201	255
[111]	833	37	0	-3.55047	-6.59325	0.2	25.6252	0.842773	0.536133	0.0491943	201	255
[112]	647	37	0	-3.32755	-6.47954	0.2	25.6193	0.901855	0.304199	-0.306152	201	255
[113]	841	37	0	-3.47994	-6.4499	0.2	25.57	0.90625	0.422607	-0.00836182	201	255
[114]	647	38	0	-3.32755	-6.47954	0.2	25.6193	0.901855	0.304199	-0.306152	201	255
[115]	833	38	0	-3.55047	-6.59325	0.2	25.6252	0.842773	0.536133	0.0491943	201	255
[116]	815	38	0	-3.40183	-6.61948	0.2	25.6675	0.778809	0.585449	-0.22522	201	255
[117]	827	39	0	-3.12326	-6.33563	0.2	25.3616	-0.251221	0.0191956	-0.967773	201	255
[118]	927	39	0	-3.12545	-6.14426	0.2	25.443	-0.0894165	-0.214233	-0.972656	201	255
[119]	828	39	0	-3.13133	-6.33098	0.2	25.471	0.0522766	-0.0648804	-0.996582	201	255
