"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD3_C0","TEXCOORD3_C1"
"[3926]",,"921","1308","0","0.645161","-14.0126","0.2","25.6932","0.429932","-0.384766","-0.816895","201","255"
"[3927]",,"157","1309","0","0.680517","-14.0405","0.2","25.5703","-0.141357","-0.177612","-0.974121","201","255"
"[3928]",,"428","1309","0","0.630714","-14.2924","0.2","25.6294","0.383789","-0.428467","-0.818359","201","255"
"[3929]",,"924","1309","0","0.663416","-14.2927","0.2","25.5154","-0.154175","-0.198242","-0.967773","201","255"
"[3930]",,"447","1310","0","0.557228","-13.3339","0.2","25.634","0.444824","0.794922","-0.413086","201","255"
"[3931]",,"918","1310","0","0.528985","-13.3019","0.2","25.4367","-0.130371","0.769531","-0.625488","201","255"
"[3932]",,"915","1310","0","0.465466","-13.2734","0.2","25.5046","0.443604","0.879395","-0.172729","201","255"
"[3933]",,"915","1311","0","0.465466","-13.2734","0.2","25.5046","0.443604","0.879395","-0.172729","201","255"
"[3934]",,"155","1311","0","0.449405","-13.4175","0.2","25.661","0.852539","0.494385","0.171387","201","255"
"[3935]",,"447","1311","0","0.557228","-13.3339","0.2","25.634","0.444824","0.794922","-0.413086","201","255"
"[3936]",,"153","1312","0","0.510855","-13.5406","0.2","25.7435","0.979004","0.18396","-0.0848999","201","255"
"[3937]",,"447","1312","0","0.557228","-13.3339","0.2","25.634","0.444824","0.794922","-0.413086","201","255"
"[3938]",,"155","1312","0","0.449405","-13.4175","0.2","25.661","0.852539","0.494385","0.171387","201","255"
"[3939]",,"447","1313","0","0.557228","-13.3339","0.2","25.634","0.444824","0.794922","-0.413086","201","255"
"[3940]",,"153","1313","0","0.510855","-13.5406","0.2","25.7435","0.979004","0.18396","-0.0848999","201","255"
"[3941]",,"156","1313","0","0.620031","-13.4684","0.2","25.7073","0.546875","0.427002","-0.720215","201","255"
"[3942]",,"153","1314","0","0.510855","-13.5406","0.2","25.7435","0.979004","0.18396","-0.0848999","201","255"
"[3943]",,"464","1314","0","0.650825","-13.7536","0.2","25.7365","0.539551","-0.110718","-0.834473","201","255"
"[3944]",,"156","1314","0","0.620031","-13.4684","0.2","25.7073","0.546875","0.427002","-0.720215","201","255"
"[3945]",,"464","1315","0","0.650825","-13.7536","0.2","25.7365","0.539551","-0.110718","-0.834473","201","255"
"[3946]",,"153","1315","0","0.510855","-13.5406","0.2","25.7435","0.979004","0.18396","-0.0848999","201","255"
"[3947]",,"922","1315","0","0.548054","-13.7857","0.2","25.7692","0.945312","-0.24939","-0.211304","201","255"
"[3948]",,"922","1316","0","0.548054","-13.7857","0.2","25.7692","0.945312","-0.24939","-0.211304","201","255"
"[3949]",,"921","1316","0","0.645161","-14.0126","0.2","25.6932","0.429932","-0.384766","-0.816895","201","255"
"[3950]",,"464","1316","0","0.650825","-13.7536","0.2","25.7365","0.539551","-0.110718","-0.834473","201","255"
"[3951]",,"921","1317","0","0.645161","-14.0126","0.2","25.6932","0.429932","-0.384766","-0.816895","201","255"
"[3952]",,"922","1317","0","0.548054","-13.7857","0.2","25.7692","0.945312","-0.24939","-0.211304","201","255"
"[3953]",,"920","1317","0","0.546214","-14.0362","0.2","25.7236","0.871094","-0.443359","-0.21228","201","255"
"[3954]",,"920","1318","0","0.546214","-14.0362","0.2","25.7236","0.871094","-0.443359","-0.21228","201","255"
"[3955]",,"428","1318","0","0.630714","-14.2924","0.2","25.6294","0.383789","-0.428467","-0.818359","201","255"
"[3956]",,"921","1318","0","0.645161","-14.0126","0.2","25.6932","0.429932","-0.384766","-0.816895","201","255"
"[3957]",,"428","1319","0","0.630714","-14.2924","0.2","25.6294","0.383789","-0.428467","-0.818359","201","255"
"[3958]",,"920","1319","0","0.546214","-14.0362","0.2","25.7236","0.871094","-0.443359","-0.21228","201","255"
"[3959]",,"916","1319","0","0.536258","-14.3073","0.2","25.6653","0.824219","-0.465332","-0.322998","201","255"
"[3960]",,"916","1320","0","0.536258","-14.3073","0.2","25.6653","0.824219","-0.465332","-0.322998","201","255"
"[3961]",,"476","1320","0","0.609895","-14.5839","0.2","25.5523","0.348877","-0.368652","-0.861816","201","255"
"[3962]",,"428","1320","0","0.630714","-14.2924","0.2","25.6294","0.383789","-0.428467","-0.818359","201","255"
"[3963]",,"476","1321","0","0.609895","-14.5839","0.2","25.5523","0.348877","-0.368652","-0.861816","201","255"
"[3964]",,"924","1321","0","0.663416","-14.2927","0.2","25.5154","-0.154175","-0.198242","-0.967773","201","255"
"[3965]",,"428","1321","0","0.630714","-14.2924","0.2","25.6294","0.383789","-0.428467","-0.818359","201","255"
"[3966]",,"155","1322","0","0.449405","-13.4175","0.2","25.661","0.852539","0.494385","0.171387","201","255"
"[3967]",,"915","1322","0","0.465466","-13.2734","0.2","25.5046","0.443604","0.879395","-0.172729","201","255"
"[3968]",,"399","1322","0","0.378824","-13.3495","0.2","25.541","0.785645","0.56543","0.250977","201","255"
"[3969]",,"399","1323","0","0.378824","-13.3495","0.2","25.541","0.785645","0.56543","0.250977","201","255"
"[3970]",,"431","1323","0","0.328181","-13.5715","0.2","25.606","0.851074","0.246704","0.463623","201","255"
"[3971]",,"155","1323","0","0.449405","-13.4175","0.2","25.661","0.852539","0.494385","0.171387","201","255"
"[3972]",,"923","1324","0","0.373487","-13.7027","0.2","25.6775","0.961914","-0.0531616","0.268555","201","255"
"[3973]",,"155","1324","0","0.449405","-13.4175","0.2","25.661","0.852539","0.494385","0.171387","201","255"
"[3974]",,"431","1324","0","0.328181","-13.5715","0.2","25.606","0.851074","0.246704","0.463623","201","255"
"[3975]",,"155","1325","0","0.449405","-13.4175","0.2","25.661","0.852539","0.494385","0.171387","201","255"
"[3976]",,"923","1325","0","0.373487","-13.7027","0.2","25.6775","0.961914","-0.0531616","0.268555","201","255"
"[3977]",,"153","1325","0","0.510855","-13.5406","0.2","25.7435","0.979004","0.18396","-0.0848999","201","255"
"[3978]",,"923","1326","0","0.373487","-13.7027","0.2","25.6775","0.961914","-0.0531616","0.268555","201","255"
"[3979]",,"922","1326","0","0.548054","-13.7857","0.2","25.7692","0.945312","-0.24939","-0.211304","201","255"
"[3980]",,"153","1326","0","0.510855","-13.5406","0.2","25.7435","0.979004","0.18396","-0.0848999","201","255"
"[3981]",,"922","1327","0","0.548054","-13.7857","0.2","25.7692","0.945312","-0.24939","-0.211304","201","255"
"[3982]",,"923","1327","0","0.373487","-13.7027","0.2","25.6775","0.961914","-0.0531616","0.268555","201","255"
"[3983]",,"927","1327","0","0.405928","-13.9143","0.2","25.6709","0.961914","-0.257568","0.0893555","201","255"
"[3984]",,"927","1328","0","0.405928","-13.9143","0.2","25.6709","0.961914","-0.257568","0.0893555","201","255"
"[3985]",,"920","1328","0","0.546214","-14.0362","0.2","25.7236","0.871094","-0.443359","-0.21228","201","255"
"[3986]",,"922","1328","0","0.548054","-13.7857","0.2","25.7692","0.945312","-0.24939","-0.211304","201","255"
"[3987]",,"920","1329","0","0.546214","-14.0362","0.2","25.7236","0.871094","-0.443359","-0.21228","201","255"
"[3988]",,"927","1329","0","0.405928","-13.9143","0.2","25.6709","0.961914","-0.257568","0.0893555","201","255"
"[3989]",,"919","1329","0","0.412981","-14.1323","0.2","25.6575","0.95459","-0.281982","-0.0970459","201","255"
"[3990]",,"919","1330","0","0.412981","-14.1323","0.2","25.6575","0.95459","-0.281982","-0.0970459","201","255"
"[3991]",,"916","1330","0","0.536258","-14.3073","0.2","25.6653","0.824219","-0.465332","-0.322998","201","255"
"[3992]",,"920","1330","0","0.546214","-14.0362","0.2","25.7236","0.871094","-0.443359","-0.21228","201","255"
"[3993]",,"916","1331","0","0.536258","-14.3073","0.2","25.6653","0.824219","-0.465332","-0.322998","201","255"
"[3994]",,"919","1331","0","0.412981","-14.1323","0.2","25.6575","0.95459","-0.281982","-0.0970459","201","255"
"[3995]",,"478","1331","0","0.416677","-14.3334","0.2","25.6435","0.92041","-0.29541","-0.255615","201","255"
"[3996]",,"478","1332","0","0.416677","-14.3334","0.2","25.6435","0.92041","-0.29541","-0.255615","201","255"
"[3997]",,"467","1332","0","0.521891","-14.6413","0.2","25.5936","0.753906","-0.410645","-0.513184","201","255"
"[3998]",,"916","1332","0","0.536258","-14.3073","0.2","25.6653","0.824219","-0.465332","-0.322998","201","255"
"[3999]",,"476","1333","0","0.609895","-14.5839","0.2","25.5523","0.348877","-0.368652","-0.861816","201","255"
"[4000]",,"916","1333","0","0.536258","-14.3073","0.2","25.6653","0.824219","-0.465332","-0.322998","201","255"
"[4001]",,"467","1333","0","0.521891","-14.6413","0.2","25.5936","0.753906","-0.410645","-0.513184","201","255"
"[4002]",,"431","1334","0","0.328181","-13.5715","0.2","25.606","0.851074","0.246704","0.463623","201","255"
"[4003]",,"399","1334","0","0.378824","-13.3495","0.2","25.541","0.785645","0.56543","0.250977","201","255"
"[4004]",,"745","1334","0","0.274336","-13.5028","0.2","25.4896","0.837891","0.227295","0.496094","201","255"
"[4005]",,"467","1335","0","0.521891","-14.6413","0.2","25.5936","0.753906","-0.410645","-0.513184","201","255"
"[4006]",,"478","1335","0","0.416677","-14.3334","0.2","25.6435","0.92041","-0.29541","-0.255615","201","255"
"[4007]",,"474","1335","0","0.419821","-14.6431","0.2","25.6138","0.81543","-0.305664","-0.491943","201","255"
"[4008]",,"474","1336","0","0.419821","-14.6431","0.2","25.6138","0.81543","-0.305664","-0.491943","201","255"
"[4009]",,"136","1336","0","0.431153","-14.889","0.2","25.5699","0.597656","-0.321289","-0.734375","201","255"
"[4010]",,"467","1336","0","0.521891","-14.6413","0.2","25.5936","0.753906","-0.410645","-0.513184","201","255"
"[4011]",,"467","1337","0","0.521891","-14.6413","0.2","25.5936","0.753906","-0.410645","-0.513184","201","255"
"[4012]",,"136","1337","0","0.431153","-14.889","0.2","25.5699","0.597656","-0.321289","-0.734375","201","255"
"[4013]",,"151","1337","0","0.511897","-15.1067","0.2","25.5079","0.68457","-0.39917","-0.609863","201","255"
"[4014]",,"843","1338","0","0.606238","-15.0754","0.2","25.4599","0.423584","-0.310547","-0.851074","201","255"
"[4015]",,"467","1338","0","0.521891","-14.6413","0.2","25.5936","0.753906","-0.410645","-0.513184","201","255"
"[4016]",,"151","1338","0","0.511897","-15.1067","0.2","25.5079","0.68457","-0.39917","-0.609863","201","255"
"[4017]",,"467","1339","0","0.521891","-14.6413","0.2","25.5936","0.753906","-0.410645","-0.513184","201","255"
"[4018]",,"843","1339","0","0.606238","-15.0754","0.2","25.4599","0.423584","-0.310547","-0.851074","201","255"
"[4019]",,"476","1339","0","0.609895","-14.5839","0.2","25.5523","0.348877","-0.368652","-0.861816","201","255"
"[4020]",,"843","1340","0","0.606238","-15.0754","0.2","25.4599","0.423584","-0.310547","-0.851074","201","255"
"[4021]",,"475","1340","0","0.64306","-14.6001","0.2","25.4395","-0.105225","-0.148071","-0.983398","201","255"
"[4022]",,"476","1340","0","0.609895","-14.5839","0.2","25.5523","0.348877","-0.368652","-0.861816","201","255"
"[4023]",,"924","1341","0","0.663416","-14.2927","0.2","25.5154","-0.154175","-0.198242","-0.967773","201","255"
"[4024]",,"476","1341","0","0.609895","-14.5839","0.2","25.5523","0.348877","-0.368652","-0.861816","201","255"
"[4025]",,"475","1341","0","0.64306","-14.6001","0.2","25.4395","-0.105225","-0.148071","-0.983398","201","255"
"[4026]",,"475","1342","0","0.64306","-14.6001","0.2","25.4395","-0.105225","-0.148071","-0.983398","201","255"
"[4027]",,"402","1342","0","0.659092","-14.3329","0.2","25.3695","-0.369385","-0.0587463","-0.927246","201","255"
"[4028]",,"924","1342","0","0.663416","-14.2927","0.2","25.5154","-0.154175","-0.198242","-0.967773","201","255"
"[4029]",,"474","1343","0","0.419821","-14.6431","0.2","25.6138","0.81543","-0.305664","-0.491943","201","255"
"[4030]",,"137","1343","0","0.406777","-14.906","0.2","25.6059","0.594727","-0.224121","-0.771973","201","255"
"[4031]",,"136","1343","0","0.431153","-14.889","0.2","25.5699","0.597656","-0.321289","-0.734375","201","255"
"[4032]",,"402","1344","0","0.659092","-14.3329","0.2","25.3695","-0.369385","-0.0587463","-0.927246","201","255"
"[4033]",,"475","1344","0","0.64306","-14.6001","0.2","25.4395","-0.105225","-0.148071","-0.983398","201","255"
"[4034]",,"480","1344","0","0.649121","-14.6401","0.2","25.3145","-0.231934","0.0036335","-0.972656","201","255"
"[4035]",,"479","1345","0","0.653649","-15.0663","0.2","25.3558","0.0154419","-0.125244","-0.992188","201","255"
"[4036]",,"480","1345","0","0.649121","-14.6401","0.2","25.3145","-0.231934","0.0036335","-0.972656","201","255"
"[4037]",,"475","1345","0","0.64306","-14.6001","0.2","25.4395","-0.105225","-0.148071","-0.983398","201","255"
"[4038]",,"480","1346","0","0.649121","-14.6401","0.2","25.3145","-0.231934","0.0036335","-0.972656","201","255"
"[4039]",,"479","1346","0","0.653649","-15.0663","0.2","25.3558","0.0154419","-0.125244","-0.992188","201","255"
"[4040]",,"336","1346","0","0.671098","-15.0453","0.2","25.2323","-0.117737","-0.0272522","-0.992676","201","255"
"[4041]",,"336","1347","0","0.671098","-15.0453","0.2","25.2323","-0.117737","-0.0272522","-0.992676","201","255"
"[4042]",,"1421","1347","0","0.656568","-14.6634","0.2","25.1943","-0.416748","0.207764","-0.885254","201","255"
"[4043]",,"480","1347","0","0.649121","-14.6401","0.2","25.3145","-0.231934","0.0036335","-0.972656","201","255"
"[4044]",,"1421","1348","0","0.656568","-14.6634","0.2","25.1943","-0.416748","0.207764","-0.885254","201","255"
"[4045]",,"336","1348","0","0.671098","-15.0453","0.2","25.2323","-0.117737","-0.0272522","-0.992676","201","255"
"[4046]",,"335","1348","0","0.689388","-14.9873","0.2","25.1223","-0.364502","0.161377","-0.91748","201","255"
"[4047]",,"335","1349","0","0.689388","-14.9873","0.2","25.1223","-0.364502","0.161377","-0.91748","201","255"
"[4048]",,"1184","1349","0","0.611996","-14.684","0.2","25.0908","-0.850098","0.454346","-0.266113","201","255"
"[4049]",,"1421","1349","0","0.656568","-14.6634","0.2","25.1943","-0.416748","0.207764","-0.885254","201","255"
"[4050]",,"1184","1350","0","0.611996","-14.684","0.2","25.0908","-0.850098","0.454346","-0.266113","201","255"
"[4051]",,"335","1350","0","0.689388","-14.9873","0.2","25.1223","-0.364502","0.161377","-0.91748","201","255"
"[4052]",,"473","1350","0","0.629268","-14.9362","0.2","25.0199","-0.806152","0.539551","-0.244019","201","255"
"[4053]",,"473","1351","0","0.629268","-14.9362","0.2","25.0199","-0.806152","0.539551","-0.244019","201","255"
"[4054]",,"1255","1351","0","0.484413","-14.7267","0.2","25.0978","-0.895508","0.395996","0.203613","201","255"
"[4055]",,"1184","1351","0","0.611996","-14.684","0.2","25.0908","-0.850098","0.454346","-0.266113","201","255"
"[4056]",,"475","1352","0","0.64306","-14.6001","0.2","25.4395","-0.105225","-0.148071","-0.983398","201","255"
"[4057]",,"843","1352","0","0.606238","-15.0754","0.2","25.4599","0.423584","-0.310547","-0.851074","201","255"
"[4058]",,"479","1352","0","0.653649","-15.0663","0.2","25.3558","0.0154419","-0.125244","-0.992188","201","255"
"[4059]",,"333","1353","0","0.61228","-15.5322","0.2","25.3982","0.403564","-0.35791","-0.842285","201","255"
"[4060]",,"479","1353","0","0.653649","-15.0663","0.2","25.3558","0.0154419","-0.125244","-0.992188","201","255"
"[4061]",,"843","1353","0","0.606238","-15.0754","0.2","25.4599","0.423584","-0.310547","-0.851074","201","255"
"[4062]",,"479","1354","0","0.653649","-15.0663","0.2","25.3558","0.0154419","-0.125244","-0.992188","201","255"
"[4063]",,"333","1354","0","0.61228","-15.5322","0.2","25.3982","0.403564","-0.35791","-0.842285","201","255"
"[4064]",,"470","1354","0","0.665407","-15.5209","0.2","25.2777","-0.00854492","-0.188843","-0.981934","201","255"
"[4065]",,"470","1355","0","0.665407","-15.5209","0.2","25.2777","-0.00854492","-0.188843","-0.981934","201","255"
"[4066]",,"336","1355","0","0.671098","-15.0453","0.2","25.2323","-0.117737","-0.0272522","-0.992676","201","255"
"[4067]",,"479","1355","0","0.653649","-15.0663","0.2","25.3558","0.0154419","-0.125244","-0.992188","201","255"
"[4068]",,"336","1356","0","0.671098","-15.0453","0.2","25.2323","-0.117737","-0.0272522","-0.992676","201","255"
"[4069]",,"470","1356","0","0.665407","-15.5209","0.2","25.2777","-0.00854492","-0.188843","-0.981934","201","255"
"[4070]",,"471","1356","0","0.678101","-15.4622","0.2","25.1396","-0.212891","-0.0571899","-0.975098","201","255"
"[4071]",,"848","1357","0","0.685731","-15.313","0.2","25.0262","-0.443115","0.0931396","-0.891602","201","255"
"[4072]",,"336","1357","0","0.671098","-15.0453","0.2","25.2323","-0.117737","-0.0272522","-0.992676","201","255"
"[4073]",,"471","1357","0","0.678101","-15.4622","0.2","25.1396","-0.212891","-0.0571899","-0.975098","201","255"
"[4074]",,"336","1358","0","0.671098","-15.0453","0.2","25.2323","-0.117737","-0.0272522","-0.992676","201","255"
"[4075]",,"848","1358","0","0.685731","-15.313","0.2","25.0262","-0.443115","0.0931396","-0.891602","201","255"
"[4076]",,"335","1358","0","0.689388","-14.9873","0.2","25.1223","-0.364502","0.161377","-0.91748","201","255"
"[4077]",,"848","1359","0","0.685731","-15.313","0.2","25.0262","-0.443115","0.0931396","-0.891602","201","255"
"[4078]",,"473","1359","0","0.629268","-14.9362","0.2","25.0199","-0.806152","0.539551","-0.244019","201","255"
"[4079]",,"335","1359","0","0.689388","-14.9873","0.2","25.1223","-0.364502","0.161377","-0.91748","201","255"
"[4080]",,"473","1360","0","0.629268","-14.9362","0.2","25.0199","-0.806152","0.539551","-0.244019","201","255"
"[4081]",,"848","1360","0","0.685731","-15.313","0.2","25.0262","-0.443115","0.0931396","-0.891602","201","255"
"[4082]",,"847","1360","0","0.602836","-15.1749","0.2","24.9244","-0.754395","0.640625","-0.141724","201","255"
"[4083]",,"847","1361","0","0.602836","-15.1749","0.2","24.9244","-0.754395","0.640625","-0.141724","201","255"
"[4084]",,"472","1361","0","0.491075","-14.9656","0.2","25.0342","-0.781738","0.585938","0.213623","201","255"
"[4085]",,"473","1361","0","0.629268","-14.9362","0.2","25.0199","-0.806152","0.539551","-0.244019","201","255"
"[4086]",,"1255","1362","0","0.484413","-14.7267","0.2","25.0978","-0.895508","0.395996","0.203613","201","255"
"[4087]",,"473","1362","0","0.629268","-14.9362","0.2","25.0199","-0.806152","0.539551","-0.244019","201","255"
