"Index","Launch Debugger","Vertex_ID","Primitive_ID","Instance_ID","SV_POSITION_C0","SV_POSITION_C1","SV_POSITION_C2","SV_POSITION_C3","TEXCOORD2_C0","TEXCOORD2_C1","TEXCOORD2_C2","TEXCOORD3_C0","TEXCOORD3_C1"
"[30570]",,"6166","10190","0","-3.45977","-12.2717","0.2","22.6049","-0.143433","-0.788574","-0.598145","201","255"
"[30571]",,"6604","10190","0","-3.30715","-11.9458","0.2","22.7205","0.119324","-0.729492","-0.67334","201","255"
"[30572]",,"6603","10190","0","-3.4854","-12.1954","0.2","22.8383","0.18396","-0.756348","-0.62793","201","255"
"[30573]",,"6603","10191","0","-3.4854","-12.1954","0.2","22.8383","0.18396","-0.756348","-0.62793","201","255"
"[30574]",,"6571","10191","0","-3.72311","-12.4473","0.2","22.7469","0.0901489","-0.871094","-0.482666","201","255"
"[30575]",,"6166","10191","0","-3.45977","-12.2717","0.2","22.6049","-0.143433","-0.788574","-0.598145","201","255"
"[30576]",,"5824","10192","0","-3.13638","-11.8049","0.2","22.639","-0.0266571","-0.793457","-0.60791","201","255"
"[30577]",,"6394","10192","0","-3.11535","-11.8151","0.2","22.4288","-0.0566711","-0.659668","-0.749512","201","255"
"[30578]",,"5820","10192","0","-3.03365","-11.7128","0.2","22.4499","-0.157227","-0.739258","-0.655273","201","255"
"[30579]",,"6394","10193","0","-3.11535","-11.8151","0.2","22.4288","-0.0566711","-0.659668","-0.749512","201","255"
"[30580]",,"5824","10193","0","-3.13638","-11.8049","0.2","22.639","-0.0266571","-0.793457","-0.60791","201","255"
"[30581]",,"6602","10193","0","-3.22103","-11.8543","0.2","22.673","0.0689087","-0.751953","-0.655762","201","255"
"[30582]",,"5688","10194","0","-3.19777","-11.797","0.2","22.7879","0.454346","-0.742188","-0.49292","201","255"
"[30583]",,"6602","10194","0","-3.22103","-11.8543","0.2","22.673","0.0689087","-0.751953","-0.655762","201","255"
"[30584]",,"5824","10194","0","-3.13638","-11.8049","0.2","22.639","-0.0266571","-0.793457","-0.60791","201","255"
"[30585]",,"6602","10195","0","-3.22103","-11.8543","0.2","22.673","0.0689087","-0.751953","-0.655762","201","255"
"[30586]",,"5688","10195","0","-3.19777","-11.797","0.2","22.7879","0.454346","-0.742188","-0.49292","201","255"
"[30587]",,"6598","10195","0","-3.24603","-11.8068","0.2","22.8086","0.482666","-0.680664","-0.55127","201","255"
"[30588]",,"6598","10196","0","-3.24603","-11.8068","0.2","22.8086","0.482666","-0.680664","-0.55127","201","255"
"[30589]",,"6604","10196","0","-3.30715","-11.9458","0.2","22.7205","0.119324","-0.729492","-0.67334","201","255"
"[30590]",,"6602","10196","0","-3.22103","-11.8543","0.2","22.673","0.0689087","-0.751953","-0.655762","201","255"
"[30591]",,"6604","10197","0","-3.30715","-11.9458","0.2","22.7205","0.119324","-0.729492","-0.67334","201","255"
"[30592]",,"6598","10197","0","-3.24603","-11.8068","0.2","22.8086","0.482666","-0.680664","-0.55127","201","255"
"[30593]",,"6600","10197","0","-3.32469","-11.8232","0.2","22.8904","0.499756","-0.535645","-0.680664","201","255"
"[30594]",,"6600","10198","0","-3.32469","-11.8232","0.2","22.8904","0.499756","-0.535645","-0.680664","201","255"
"[30595]",,"6603","10198","0","-3.4854","-12.1954","0.2","22.8383","0.18396","-0.756348","-0.62793","201","255"
"[30596]",,"6604","10198","0","-3.30715","-11.9458","0.2","22.7205","0.119324","-0.729492","-0.67334","201","255"
"[30597]",,"6603","10199","0","-3.4854","-12.1954","0.2","22.8383","0.18396","-0.756348","-0.62793","201","255"
"[30598]",,"6600","10199","0","-3.32469","-11.8232","0.2","22.8904","0.499756","-0.535645","-0.680664","201","255"
"[30599]",,"6609","10199","0","-3.52385","-12.0587","0.2","22.9894","0.477051","-0.60498","-0.637695","201","255"
"[30600]",,"6609","10200","0","-3.52385","-12.0587","0.2","22.9894","0.477051","-0.60498","-0.637695","201","255"
"[30601]",,"6591","10200","0","-3.74021","-12.3273","0.2","22.9121","0.283691","-0.825684","-0.487305","201","255"
"[30602]",,"6603","10200","0","-3.4854","-12.1954","0.2","22.8383","0.18396","-0.756348","-0.62793","201","255"
"[30603]",,"6571","10201","0","-3.72311","-12.4473","0.2","22.7469","0.0901489","-0.871094","-0.482666","201","255"
"[30604]",,"6603","10201","0","-3.4854","-12.1954","0.2","22.8383","0.18396","-0.756348","-0.62793","201","255"
"[30605]",,"6591","10201","0","-3.74021","-12.3273","0.2","22.9121","0.283691","-0.825684","-0.487305","201","255"
"[30606]",,"6591","10202","0","-3.74021","-12.3273","0.2","22.9121","0.283691","-0.825684","-0.487305","201","255"
"[30607]",,"6229","10202","0","-4.04157","-12.637","0.2","22.8512","0.213501","-0.875488","-0.433838","201","255"
"[30608]",,"6571","10202","0","-3.72311","-12.4473","0.2","22.7469","0.0901489","-0.871094","-0.482666","201","255"
"[30609]",,"5549","10203","0","-3.26218","-11.6457","0.2","22.8306","0.941895","-0.221802","-0.252686","201","255"
"[30610]",,"6598","10203","0","-3.24603","-11.8068","0.2","22.8086","0.482666","-0.680664","-0.55127","201","255"
"[30611]",,"5688","10203","0","-3.19777","-11.797","0.2","22.7879","0.454346","-0.742188","-0.49292","201","255"
"[30612]",,"6598","10204","0","-3.24603","-11.8068","0.2","22.8086","0.482666","-0.680664","-0.55127","201","255"
"[30613]",,"5549","10204","0","-3.26218","-11.6457","0.2","22.8306","0.941895","-0.221802","-0.252686","201","255"
"[30614]",,"6544","10204","0","-3.30208","-11.6296","0.2","22.8661","0.909668","-0.0573425","-0.411377","201","255"
"[30615]",,"6544","10205","0","-3.30208","-11.6296","0.2","22.8661","0.909668","-0.0573425","-0.411377","201","255"
"[30616]",,"6600","10205","0","-3.32469","-11.8232","0.2","22.8904","0.499756","-0.535645","-0.680664","201","255"
"[30617]",,"6598","10205","0","-3.24603","-11.8068","0.2","22.8086","0.482666","-0.680664","-0.55127","201","255"
"[30618]",,"6600","10206","0","-3.32469","-11.8232","0.2","22.8904","0.499756","-0.535645","-0.680664","201","255"
"[30619]",,"6544","10206","0","-3.30208","-11.6296","0.2","22.8661","0.909668","-0.0573425","-0.411377","201","255"
"[30620]",,"6102","10206","0","-3.38836","-11.6442","0.2","22.9507","0.830566","-0.025116","-0.556152","201","255"
"[30621]",,"6102","10207","0","-3.38836","-11.6442","0.2","22.9507","0.830566","-0.025116","-0.556152","201","255"
"[30622]",,"6609","10207","0","-3.52385","-12.0587","0.2","22.9894","0.477051","-0.60498","-0.637695","201","255"
"[30623]",,"6600","10207","0","-3.32469","-11.8232","0.2","22.8904","0.499756","-0.535645","-0.680664","201","255"
"[30624]",,"6609","10208","0","-3.52385","-12.0587","0.2","22.9894","0.477051","-0.60498","-0.637695","201","255"
"[30625]",,"6102","10208","0","-3.38836","-11.6442","0.2","22.9507","0.830566","-0.025116","-0.556152","201","255"
"[30626]",,"6688","10208","0","-3.58219","-11.8125","0.2","23.0738","0.827148","-0.109192","-0.551758","201","255"
"[30627]",,"6688","10209","0","-3.58219","-11.8125","0.2","23.0738","0.827148","-0.109192","-0.551758","201","255"
"[30628]",,"6693","10209","0","-3.75671","-12.2142","0.2","23.0811","0.497314","-0.664551","-0.558105","201","255"
"[30629]",,"6609","10209","0","-3.52385","-12.0587","0.2","22.9894","0.477051","-0.60498","-0.637695","201","255"
"[30630]",,"6591","10210","0","-3.74021","-12.3273","0.2","22.9121","0.283691","-0.825684","-0.487305","201","255"
"[30631]",,"6609","10210","0","-3.52385","-12.0587","0.2","22.9894","0.477051","-0.60498","-0.637695","201","255"
"[30632]",,"6693","10210","0","-3.75671","-12.2142","0.2","23.0811","0.497314","-0.664551","-0.558105","201","255"
"[30633]",,"6693","10211","0","-3.75671","-12.2142","0.2","23.0811","0.497314","-0.664551","-0.558105","201","255"
"[30634]",,"6704","10211","0","-4.04273","-12.5129","0.2","22.983","0.24707","-0.863281","-0.439697","201","255"
"[30635]",,"6591","10211","0","-3.74021","-12.3273","0.2","22.9121","0.283691","-0.825684","-0.487305","201","255"
"[30636]",,"6229","10212","0","-4.04157","-12.637","0.2","22.8512","0.213501","-0.875488","-0.433838","201","255"
"[30637]",,"6591","10212","0","-3.74021","-12.3273","0.2","22.9121","0.283691","-0.825684","-0.487305","201","255"
"[30638]",,"6704","10212","0","-4.04273","-12.5129","0.2","22.983","0.24707","-0.863281","-0.439697","201","255"
"[30639]",,"6704","10213","0","-4.04273","-12.5129","0.2","22.983","0.24707","-0.863281","-0.439697","201","255"
"[30640]",,"6573","10213","0","-4.38005","-12.7922","0.2","22.9457","0.270508","-0.842285","-0.466064","201","255"
"[30641]",,"6229","10213","0","-4.04157","-12.637","0.2","22.8512","0.213501","-0.875488","-0.433838","201","255"
"[30642]",,"6230","10214","0","-4.40773","-12.8365","0.2","22.799","0.168457","-0.870605","-0.462158","201","255"
"[30643]",,"6229","10214","0","-4.04157","-12.637","0.2","22.8512","0.213501","-0.875488","-0.433838","201","255"
"[30644]",,"6573","10214","0","-4.38005","-12.7922","0.2","22.9457","0.270508","-0.842285","-0.466064","201","255"
"[30645]",,"5548","10215","0","-3.32423","-11.5048","0.2","22.7982","0.988281","0.105164","-0.111816","201","255"
"[30646]",,"6544","10215","0","-3.30208","-11.6296","0.2","22.8661","0.909668","-0.0573425","-0.411377","201","255"
"[30647]",,"5549","10215","0","-3.26218","-11.6457","0.2","22.8306","0.941895","-0.221802","-0.252686","201","255"
"[30648]",,"6544","10216","0","-3.30208","-11.6296","0.2","22.8661","0.909668","-0.0573425","-0.411377","201","255"
"[30649]",,"5548","10216","0","-3.32423","-11.5048","0.2","22.7982","0.988281","0.105164","-0.111816","201","255"
"[30650]",,"6459","10216","0","-3.36511","-11.4793","0.2","22.8319","0.915527","0.294922","-0.273193","201","255"
"[30651]",,"6459","10217","0","-3.36511","-11.4793","0.2","22.8319","0.915527","0.294922","-0.273193","201","255"
"[30652]",,"6102","10217","0","-3.38836","-11.6442","0.2","22.9507","0.830566","-0.025116","-0.556152","201","255"
"[30653]",,"6544","10217","0","-3.30208","-11.6296","0.2","22.8661","0.909668","-0.0573425","-0.411377","201","255"
"[30654]",,"6102","10218","0","-3.38836","-11.6442","0.2","22.9507","0.830566","-0.025116","-0.556152","201","255"
"[30655]",,"6459","10218","0","-3.36511","-11.4793","0.2","22.8319","0.915527","0.294922","-0.273193","201","255"
"[30656]",,"6110","10218","0","-3.45167","-11.4745","0.2","22.9313","0.815918","0.45166","-0.361084","201","255"
"[30657]",,"6110","10219","0","-3.45167","-11.4745","0.2","22.9313","0.815918","0.45166","-0.361084","201","255"
"[30658]",,"6688","10219","0","-3.58219","-11.8125","0.2","23.0738","0.827148","-0.109192","-0.551758","201","255"
"[30659]",,"6102","10219","0","-3.38836","-11.6442","0.2","22.9507","0.830566","-0.025116","-0.556152","201","255"
"[30660]",,"6688","10220","0","-3.58219","-11.8125","0.2","23.0738","0.827148","-0.109192","-0.551758","201","255"
"[30661]",,"6110","10220","0","-3.45167","-11.4745","0.2","22.9313","0.815918","0.45166","-0.361084","201","255"
"[30662]",,"6691","10220","0","-3.65871","-11.6284","0.2","23.0491","0.875","0.439453","-0.202759","201","255"
"[30663]",,"6691","10221","0","-3.65871","-11.6284","0.2","23.0491","0.875","0.439453","-0.202759","201","255"
"[30664]",,"6627","10221","0","-3.84002","-12.0229","0.2","23.1568","0.896484","-0.104736","-0.430664","201","255"
"[30665]",,"6688","10221","0","-3.58219","-11.8125","0.2","23.0738","0.827148","-0.109192","-0.551758","201","255"
"[30666]",,"6693","10222","0","-3.75671","-12.2142","0.2","23.0811","0.497314","-0.664551","-0.558105","201","255"
"[30667]",,"6688","10222","0","-3.58219","-11.8125","0.2","23.0738","0.827148","-0.109192","-0.551758","201","255"
"[30668]",,"6627","10222","0","-3.84002","-12.0229","0.2","23.1568","0.896484","-0.104736","-0.430664","201","255"
"[30669]",,"6627","10223","0","-3.84002","-12.0229","0.2","23.1568","0.896484","-0.104736","-0.430664","201","255"
"[30670]",,"6629","10223","0","-4.02802","-12.424","0.2","23.1511","0.484619","-0.736816","-0.471191","201","255"
"[30671]",,"6693","10223","0","-3.75671","-12.2142","0.2","23.0811","0.497314","-0.664551","-0.558105","201","255"
"[30672]",,"6704","10224","0","-4.04273","-12.5129","0.2","22.983","0.24707","-0.863281","-0.439697","201","255"
"[30673]",,"6693","10224","0","-3.75671","-12.2142","0.2","23.0811","0.497314","-0.664551","-0.558105","201","255"
"[30674]",,"6629","10224","0","-4.02802","-12.424","0.2","23.1511","0.484619","-0.736816","-0.471191","201","255"
"[30675]",,"6629","10225","0","-4.02802","-12.424","0.2","23.1511","0.484619","-0.736816","-0.471191","201","255"
"[30676]",,"6699","10225","0","-4.3946","-12.6801","0.2","23.0365","0.294434","-0.828613","-0.476562","201","255"
"[30677]",,"6704","10225","0","-4.04273","-12.5129","0.2","22.983","0.24707","-0.863281","-0.439697","201","255"
"[30678]",,"6573","10226","0","-4.38005","-12.7922","0.2","22.9457","0.270508","-0.842285","-0.466064","201","255"
"[30679]",,"6704","10226","0","-4.04273","-12.5129","0.2","22.983","0.24707","-0.863281","-0.439697","201","255"
"[30680]",,"6699","10226","0","-4.3946","-12.6801","0.2","23.0365","0.294434","-0.828613","-0.476562","201","255"
"[30681]",,"6699","10227","0","-4.3946","-12.6801","0.2","23.0365","0.294434","-0.828613","-0.476562","201","255"
"[30682]",,"2753","10227","0","-4.63704","-12.9643","0.2","23.0352","0.237915","-0.825195","-0.512695","201","255"
"[30683]",,"6573","10227","0","-4.38005","-12.7922","0.2","22.9457","0.270508","-0.842285","-0.466064","201","255"
"[30684]",,"3085","10228","0","-4.6437","-12.9752","0.2","22.8994","0.138672","-0.854492","-0.500488","201","255"
"[30685]",,"6573","10228","0","-4.38005","-12.7922","0.2","22.9457","0.270508","-0.842285","-0.466064","201","255"
"[30686]",,"2753","10228","0","-4.63704","-12.9643","0.2","23.0352","0.237915","-0.825195","-0.512695","201","255"
"[30687]",,"6573","10229","0","-4.38005","-12.7922","0.2","22.9457","0.270508","-0.842285","-0.466064","201","255"
"[30688]",,"3085","10229","0","-4.6437","-12.9752","0.2","22.8994","0.138672","-0.854492","-0.500488","201","255"
"[30689]",,"6230","10229","0","-4.40773","-12.8365","0.2","22.799","0.168457","-0.870605","-0.462158","201","255"
"[30690]",,"5037","10230","0","-4.64048","-12.9439","0.2","22.7704","0.280518","-0.77832","-0.561523","201","255"
"[30691]",,"6230","10230","0","-4.40773","-12.8365","0.2","22.799","0.168457","-0.870605","-0.462158","201","255"
"[30692]",,"3085","10230","0","-4.6437","-12.9752","0.2","22.8994","0.138672","-0.854492","-0.500488","201","255"
"[30693]",,"6627","10231","0","-3.84002","-12.0229","0.2","23.1568","0.896484","-0.104736","-0.430664","201","255"
"[30694]",,"6691","10231","0","-3.65871","-11.6284","0.2","23.0491","0.875","0.439453","-0.202759","201","255"
"[30695]",,"6624","10231","0","-3.92864","-11.8864","0.2","23.1182","0.909668","0.391846","-0.138062","201","255"
"[30696]",,"6624","10232","0","-3.92864","-11.8864","0.2","23.1182","0.909668","0.391846","-0.138062","201","255"
"[30697]",,"6694","10232","0","-4.09735","-12.2823","0.2","23.1962","0.909668","-0.227783","-0.347412","201","255"
"[30698]",,"6627","10232","0","-3.84002","-12.0229","0.2","23.1568","0.896484","-0.104736","-0.430664","201","255"
"[30699]",,"6629","10233","0","-4.02802","-12.424","0.2","23.1511","0.484619","-0.736816","-0.471191","201","255"
"[30700]",,"6627","10233","0","-3.84002","-12.0229","0.2","23.1568","0.896484","-0.104736","-0.430664","201","255"
"[30701]",,"6694","10233","0","-4.09735","-12.2823","0.2","23.1962","0.909668","-0.227783","-0.347412","201","255"
"[30702]",,"6694","10234","0","-4.09735","-12.2823","0.2","23.1962","0.909668","-0.227783","-0.347412","201","255"
"[30703]",,"6705","10234","0","-4.40102","-12.6355","0.2","23.1403","0.405762","-0.791016","-0.458008","201","255"
"[30704]",,"6629","10234","0","-4.02802","-12.424","0.2","23.1511","0.484619","-0.736816","-0.471191","201","255"
"[30705]",,"6699","10235","0","-4.3946","-12.6801","0.2","23.0365","0.294434","-0.828613","-0.476562","201","255"
"[30706]",,"6629","10235","0","-4.02802","-12.424","0.2","23.1511","0.484619","-0.736816","-0.471191","201","255"
"[30707]",,"6705","10235","0","-4.40102","-12.6355","0.2","23.1403","0.405762","-0.791016","-0.458008","201","255"
"[30708]",,"6705","10236","0","-4.40102","-12.6355","0.2","23.1403","0.405762","-0.791016","-0.458008","201","255"
"[30709]",,"3000","10236","0","-4.67127","-12.8838","0.2","23.1112","0.348145","-0.774902","-0.527832","201","255"
"[30710]",,"6699","10236","0","-4.3946","-12.6801","0.2","23.0365","0.294434","-0.828613","-0.476562","201","255"
"[30711]",,"2753","10237","0","-4.63704","-12.9643","0.2","23.0352","0.237915","-0.825195","-0.512695","201","255"
"[30712]",,"6699","10237","0","-4.3946","-12.6801","0.2","23.0365","0.294434","-0.828613","-0.476562","201","255"
"[30713]",,"3000","10237","0","-4.67127","-12.8838","0.2","23.1112","0.348145","-0.774902","-0.527832","201","255"
"[30714]",,"3000","10238","0","-4.67127","-12.8838","0.2","23.1112","0.348145","-0.774902","-0.527832","201","255"
"[30715]",,"4978","10238","0","-4.82188","-13.0743","0.2","23.0847","0.249023","-0.815918","-0.521973","201","255"
"[30716]",,"2753","10238","0","-4.63704","-12.9643","0.2","23.0352","0.237915","-0.825195","-0.512695","201","255"
"[30717]",,"2936","10239","0","-4.82239","-13.0711","0.2","22.9618","0.147095","-0.822754","-0.548828","201","255"
"[30718]",,"2753","10239","0","-4.63704","-12.9643","0.2","23.0352","0.237915","-0.825195","-0.512695","201","255"
"[30719]",,"4978","10239","0","-4.82188","-13.0743","0.2","23.0847","0.249023","-0.815918","-0.521973","201","255"
"[30720]",,"2753","10240","0","-4.63704","-12.9643","0.2","23.0352","0.237915","-0.825195","-0.512695","201","255"
"[30721]",,"2936","10240","0","-4.82239","-13.0711","0.2","22.9618","0.147095","-0.822754","-0.548828","201","255"
"[30722]",,"3085","10240","0","-4.6437","-12.9752","0.2","22.8994","0.138672","-0.854492","-0.500488","201","255"
"[30723]",,"4998","10241","0","-4.82127","-13.0545","0.2","22.8619","0.29541","-0.724121","-0.623535","201","255"
"[30724]",,"3085","10241","0","-4.6437","-12.9752","0.2","22.8994","0.138672","-0.854492","-0.500488","201","255"
"[30725]",,"2936","10241","0","-4.82239","-13.0711","0.2","22.9618","0.147095","-0.822754","-0.548828","201","255"
"[30726]",,"3085","10242","0","-4.6437","-12.9752","0.2","22.8994","0.138672","-0.854492","-0.500488","201","255"
"[30727]",,"4998","10242","0","-4.82127","-13.0545","0.2","22.8619","0.29541","-0.724121","-0.623535","201","255"
"[30728]",,"5037","10242","0","-4.64048","-12.9439","0.2","22.7704","0.280518","-0.77832","-0.561523","201","255"
"[30729]",,"3114","10243","0","-4.80506","-13.0112","0.2","22.7408","0.487793","-0.571289","-0.660156","201","255"
"[30730]",,"5037","10243","0","-4.64048","-12.9439","0.2","22.7704","0.280518","-0.77832","-0.561523","201","255"
"[30731]",,"4998","10243","0","-4.82127","-13.0545","0.2","22.8619","0.29541","-0.724121","-0.623535","201","255"
"[30732]",,"6694","10244","0","-4.09735","-12.2823","0.2","23.1962","0.909668","-0.227783","-0.347412","201","255"
"[30733]",,"6624","10244","0","-3.92864","-11.8864","0.2","23.1182","0.909668","0.391846","-0.138062","201","255"
"[30734]",,"6590","10244","0","-4.18279","-12.1315","0.2","23.1719","0.95166","0.284912","-0.115479","201","255"
"[30735]",,"6590","10245","0","-4.18279","-12.1315","0.2","23.1719","0.95166","0.284912","-0.115479","201","255"
"[30736]",,"6588","10245","0","-4.43452","-12.5518","0.2","23.1907","0.78125","-0.453857","-0.428711","201","255"
"[30737]",,"6694","10245","0","-4.09735","-12.2823","0.2","23.1962","0.909668","-0.227783","-0.347412","201","255"
"[30738]",,"6705","10246","0","-4.40102","-12.6355","0.2","23.1403","0.405762","-0.791016","-0.458008","201","255"
"[30739]",,"6694","10246","0","-4.09735","-12.2823","0.2","23.1962","0.909668","-0.227783","-0.347412","201","255"
"[30740]",,"6588","10246","0","-4.43452","-12.5518","0.2","23.1907","0.78125","-0.453857","-0.428711","201","255"
"[30741]",,"6588","10247","0","-4.43452","-12.5518","0.2","23.1907","0.78125","-0.453857","-0.428711","201","255"
"[30742]",,"2999","10247","0","-4.68754","-12.8386","0.2","23.1824","0.391357","-0.761719","-0.516602","201","255"
"[30743]",,"6705","10247","0","-4.40102","-12.6355","0.2","23.1403","0.405762","-0.791016","-0.458008","201","255"
"[30744]",,"3000","10248","0","-4.67127","-12.8838","0.2","23.1112","0.348145","-0.774902","-0.527832","201","255"
"[30745]",,"6705","10248","0","-4.40102","-12.6355","0.2","23.1403","0.405762","-0.791016","-0.458008","201","255"
"[30746]",,"2999","10248","0","-4.68754","-12.8386","0.2","23.1824","0.391357","-0.761719","-0.516602","201","255"
"[30747]",,"2999","10249","0","-4.68754","-12.8386","0.2","23.1824","0.391357","-0.761719","-0.516602","201","255"
"[30748]",,"2942","10249","0","-4.84645","-12.9994","0.2","23.1505","0.339844","-0.783691","-0.52002","201","255"
"[30749]",,"3000","10249","0","-4.67127","-12.8838","0.2","23.1112","0.348145","-0.774902","-0.527832","201","255"
"[30750]",,"4978","10250","0","-4.82188","-13.0743","0.2","23.0847","0.249023","-0.815918","-0.521973","201","255"
"[30751]",,"3000","10250","0","-4.67127","-12.8838","0.2","23.1112","0.348145","-0.774902","-0.527832","201","255"
"[30752]",,"2942","10250","0","-4.84645","-12.9994","0.2","23.1505","0.339844","-0.783691","-0.52002","201","255"
"[30753]",,"2942","10251","0","-4.84645","-12.9994","0.2","23.1505","0.339844","-0.783691","-0.52002","201","255"
"[30754]",,"2948","10251","0","-4.9494","-13.1707","0.2","23.1107","0.308105","-0.802246","-0.510742","201","255"
"[30755]",,"4978","10251","0","-4.82188","-13.0743","0.2","23.0847","0.249023","-0.815918","-0.521973","201","255"
"[30756]",,"4976","10252","0","-4.95165","-13.1972","0.2","23.0322","0.195679","-0.819824","-0.538086","201","255"
"[30757]",,"4978","10252","0","-4.82188","-13.0743","0.2","23.0847","0.249023","-0.815918","-0.521973","201","255"
"[30758]",,"2948","10252","0","-4.9494","-13.1707","0.2","23.1107","0.308105","-0.802246","-0.510742","201","255"
"[30759]",,"4978","10253","0","-4.82188","-13.0743","0.2","23.0847","0.249023","-0.815918","-0.521973","201","255"
"[30760]",,"4976","10253","0","-4.95165","-13.1972","0.2","23.0322","0.195679","-0.819824","-0.538086","201","255"
"[30761]",,"2936","10253","0","-4.82239","-13.0711","0.2","22.9618","0.147095","-0.822754","-0.548828","201","255"
"[30762]",,"4997","10254","0","-4.93825","-13.1582","0.2","22.9209","0.339355","-0.674316","-0.65625","201","255"
"[30763]",,"2936","10254","0","-4.82239","-13.0711","0.2","22.9618","0.147095","-0.822754","-0.548828","201","255"
"[30764]",,"4976","10254","0","-4.95165","-13.1972","0.2","23.0322","0.195679","-0.819824","-0.538086","201","255"
"[30765]",,"2936","10255","0","-4.82239","-13.0711","0.2","22.9618","0.147095","-0.822754","-0.548828","201","255"
"[30766]",,"4997","10255","0","-4.93825","-13.1582","0.2","22.9209","0.339355","-0.674316","-0.65625","201","255"
"[30767]",,"4998","10255","0","-4.82127","-13.0545","0.2","22.8619","0.29541","-0.724121","-0.623535","201","255"
"[30768]",,"6588","10256","0","-4.43452","-12.5518","0.2","23.1907","0.78125","-0.453857","-0.428711","201","255"
"[30769]",,"6590","10256","0","-4.18279","-12.1315","0.2","23.1719","0.95166","0.284912","-0.115479","201","255"
"[30770]",,"6635","10256","0","-4.49484","-12.4232","0.2","23.2047","0.976562","0.154541","-0.150146","201","255"
"[30771]",,"6635","10257","0","-4.49484","-12.4232","0.2","23.2047","0.976562","0.154541","-0.150146","201","255"
"[30772]",,"2755","10257","0","-4.71301","-12.7677","0.2","23.2323","0.736328","-0.479736","-0.477539","201","255"
"[30773]",,"6588","10257","0","-4.43452","-12.5518","0.2","23.1907","0.78125","-0.453857","-0.428711","201","255"
"[30774]",,"2999","10258","0","-4.68754","-12.8386","0.2","23.1824","0.391357","-0.761719","-0.516602","201","255"
"[30775]",,"6588","10258","0","-4.43452","-12.5518","0.2","23.1907","0.78125","-0.453857","-0.428711","201","255"
"[30776]",,"2755","10258","0","-4.71301","-12.7677","0.2","23.2323","0.736328","-0.479736","-0.477539","201","255"
"[30777]",,"2755","10259","0","-4.71301","-12.7677","0.2","23.2323","0.736328","-0.479736","-0.477539","201","255"
"[30778]",,"3086","10259","0","-4.85641","-12.9679","0.2","23.2083","0.371826","-0.768066","-0.520996","201","255"
"[30779]",,"2999","10259","0","-4.68754","-12.8386","0.2","23.1824","0.391357","-0.761719","-0.516602","201","255"
"[30780]",,"2942","10260","0","-4.84645","-12.9994","0.2","23.1505","0.339844","-0.783691","-0.52002","201","255"
"[30781]",,"2999","10260","0","-4.68754","-12.8386","0.2","23.1824","0.391357","-0.761719","-0.516602","201","255"
"[30782]",,"3086","10260","0","-4.85641","-12.9679","0.2","23.2083","0.371826","-0.768066","-0.520996","201","255"
"[30783]",,"3086","10261","0","-4.85641","-12.9679","0.2","23.2083","0.371826","-0.768066","-0.520996","201","255"
"[30784]",,"2939","10261","0","-4.98832","-13.1079","0.2","23.1787","0.326904","-0.773438","-0.542969","201","255"
"[30785]",,"2942","10261","0","-4.84645","-12.9994","0.2","23.1505","0.339844","-0.783691","-0.52002","201","255"
"[30786]",,"2948","10262","0","-4.9494","-13.1707","0.2","23.1107","0.308105","-0.802246","-0.510742","201","255"
"[30787]",,"2942","10262","0","-4.84645","-12.9994","0.2","23.1505","0.339844","-0.783691","-0.52002","201","255"
"[30788]",,"2939","10262","0","-4.98832","-13.1079","0.2","23.1787","0.326904","-0.773438","-0.542969","201","255"
"[30789]",,"2939","10263","0","-4.98832","-13.1079","0.2","23.1787","0.326904","-0.773438","-0.542969","201","255"
"[30790]",,"2935","10263","0","-5.07022","-13.2515","0.2","23.1387","0.262451","-0.790039","-0.554688","201","255"
"[30791]",,"2948","10263","0","-4.9494","-13.1707","0.2","23.1107","0.308105","-0.802246","-0.510742","201","255"
"[30792]",,"4977","10264","0","-5.04309","-13.2478","0.2","23.052","0.226196","-0.812988","-0.536621","201","255"
"[30793]",,"2948","10264","0","-4.9494","-13.1707","0.2","23.1107","0.308105","-0.802246","-0.510742","201","255"
"[30794]",,"2935","10264","0","-5.07022","-13.2515","0.2","23.1387","0.262451","-0.790039","-0.554688","201","255"
"[30795]",,"2948","10265","0","-4.9494","-13.1707","0.2","23.1107","0.308105","-0.802246","-0.510742","201","255"
"[30796]",,"4977","10265","0","-5.04309","-13.2478","0.2","23.052","0.226196","-0.812988","-0.536621","201","255"
"[30797]",,"4976","10265","0","-4.95165","-13.1972","0.2","23.0322","0.195679","-0.819824","-0.538086","201","255"
"[30798]",,"3783","10266","0","-5.03831","-13.2294","0.2","22.9734","0.422363","-0.652832","-0.629395","201","255"
"[30799]",,"4976","10266","0","-4.95165","-13.1972","0.2","23.0322","0.195679","-0.819824","-0.538086","201","255"
"[30800]",,"4977","10266","0","-5.04309","-13.2478","0.2","23.052","0.226196","-0.812988","-0.536621","201","255"
"[30801]",,"4976","10267","0","-4.95165","-13.1972","0.2","23.0322","0.195679","-0.819824","-0.538086","201","255"
"[30802]",,"3783","10267","0","-5.03831","-13.2294","0.2","22.9734","0.422363","-0.652832","-0.629395","201","255"
"[30803]",,"4997","10267","0","-4.93825","-13.1582","0.2","22.9209","0.339355","-0.674316","-0.65625","201","255"
"[30804]",,"2755","10268","0","-4.71301","-12.7677","0.2","23.2323","0.736328","-0.479736","-0.477539","201","255"
