draw_vertex_id,stored_vertex_index,raw_u16_x,raw_u16_y,raw_u16_z,raw_u16_w,local_x,local_y,local_z,pix_world_x,pix_world_y,pix_world_z,pix_uv_u,pix_uv_v,pix_normal_x,pix_normal_y,pix_normal_z,pix_tangent_x,pix_tangent_y,pix_tangent_z,pix_tangent_w,pix_texcoord4,raw_hex_0_7,raw_hex_8_39
34,17152,14641,14625,18940,23016,-0.052511007,1.743386667,-1.536937704,-11.248500000,-10.920000000,27.645100000,0.436768000,0.950195000,-0.086669900,0.979980000,0.179810000,0.936523000,0.138550000,-0.321289000,0.643066000,196728,31392139fc49e859,960c7c0a64b4f1055e8cb1058e26261409080000ffffffffc0565831f5204cd1
35,17153,14780,14496,19519,22932,-0.046058097,1.735523773,-1.472579063,-11.021600000,-10.877700000,27.468500000,0.375000000,0.962402000,-0.728027000,0.685059000,-0.028991700,0.649414000,0.673828000,-0.352539000,0.826660000,196728,bc39a0383f4c9459,f57c7d6f8f50720789d441068151150f05040000ffffffff1b521336721ea8f0
36,17154,14683,14522,19180,22958,-0.050561207,1.737108542,-1.510260548,-10.995000000,-10.861700000,27.427600000,0.364502000,0.961914000,-0.740723000,0.671387000,-0.027877800,0.638672000,0.689941000,-0.339600000,0.834961000,196728,5b39ba38ec4aae59,4afd7a028d8c91098b2462065037302e110a0000ffffffff5d52fb35041e68ed
37,17155,14673,14526,19202,22963,-0.051025445,1.737352353,-1.507815141,-11.178300000,-10.974300000,27.640300000,0.426025000,0.938477000,0.874512000,0.483643000,0.028778100,0.486084000,-0.869141000,-0.092651400,-0.317871000,196728,5139be38024bb359,f584bc056334b208999891086f4129110c090000ffffffff5d52ed35881da4cb
38,17156,14665,14533,19202,22970,-0.051396836,1.737779022,-1.507815141,-11.224400000,-10.979100000,27.648500000,0.433594000,0.943848000,0.723633000,0.688477000,0.042358400,0.684082000,-0.708008000,-0.174316000,-0.092407200,196728,4939c538024bba59,66d09f596334b2085f98c1089f261c0c0c050000ffffffff4a518e34061efcbc
39,17157,14700,14544,19109,22965,-0.049772002,1.738449501,-1.518152540,-11.215100000,-10.927500000,27.601700000,0.427246000,0.951660000,-0.260742000,0.924316000,0.278809000,0.961426000,0.274414000,-0.015976000,0.828125000,196728,6c39d038a54ab559,37eddf63892072088d2cf2087b3820130f0b0000ffffffff6a51b634dd1d21c7
40,17158,14697,14546,19120,22967,-0.049911274,1.738571406,-1.516929837,-11.117200000,-10.981400000,27.583600000,0.408691000,0.938477000,0.818848000,0.573242000,-0.031280500,0.563477000,-0.812988000,-0.145508000,-0.239380000,196728,6939d238b04ab759,41816f68892072088d2c32066b33271614100000ffffffff382bbd35001ef8bb
41,17159,13043,13806,18998,22964,-0.126696254,1.693466433,-1.530490725,-11.199500000,-10.987200000,27.614500000,0.425781000,0.944824000,0.743652000,0.664062000,0.076538100,0.663574000,-0.716797000,-0.213135000,-0.121582000,196728,f332ee35364ab459,2cacc5eba284f209a098720a733b330d0c050000ffffffff7653122e061dd1c7
42,17160,14763,14611,19297,22986,-0.046847302,1.742533330,-1.497255434,-11.283800000,-10.945200000,27.711500000,0.449463000,0.945312000,0.012619000,0.992676000,0.120422000,0.913086000,0.035278300,-0.406494000,0.534180000,196728,ab391339614bca59,d7cc0d70949051098e58f208893619150b070000fffffeffbd2ce633e51cc8f5
43,17161,12939,13841,18867,22980,-0.131524330,1.695599777,-1.545052006,-11.261400000,-11.003300000,27.718500000,0.447754000,0.939453000,0.769043000,0.632324000,-0.094909700,0.608887000,-0.770996000,-0.186890000,-0.190308000,196728,8b321136b349c459,ee9434f8a284620aa3b8720ac01b0e0b07030000ffffffff012dda33cc1c500a
44,17162,12927,13837,18844,22982,-0.132081415,1.695355966,-1.547608567,-11.285500000,-10.951100000,27.860200000,0.475342000,0.935059000,0.587402000,0.808594000,-0.040710400,0.647949000,-0.500488000,-0.574707000,-0.062561000,196728,7f320d369c49c659,e98884f4a284e20aa398f20acc100d0a09030000ffffffff0d2b2a34771d04de
45,17163,13025,13850,19013,22973,-0.127531882,1.696148351,-1.528823403,-9.878750000,-11.707600000,26.822300000,0.204224000,0.771484000,0.833984000,0.056396500,-0.548828000,-0.049713100,-0.983398000,-0.173950000,-0.772949000,196728,e1321a36454abd59,9298d6f4a198220aa710030a5a3a342f05030000ffffffff132c0a344c1d10ed
46,17164,12983,13844,18924,22975,-0.129481682,1.695782635,-1.538716182,-10.448900000,-11.276800000,27.226200000,0.282715000,0.854004000,0.817871000,0.430176000,-0.381836000,0.432129000,-0.897461000,-0.087890600,-0.370605000,196728,b7321436ec49bf59,ef1886f9a284620aa78ce20a864e1e0803020000ffffffff9b2a8a35041eb6c5
47,17165,13067,13811,19051,22964,-0.125582082,1.693771197,-1.524599519,-10.403000000,-11.286700000,27.268100000,0.287842000,0.844238000,0.863770000,-0.098754900,-0.494141000,-0.161987000,-0.982910000,-0.088928200,-0.826172000,196728,0b33f3356b4ab459,69c425f39f84220aa098720a5b2c2a1f1b130000fffffffffd2abe350d1eceb9
48,17166,13052,13805,19018,22963,-0.126278439,1.693405481,-1.528267628,-10.301500000,-11.360200000,27.163600000,0.265869000,0.832031000,0.833008000,-0.126343000,-0.539062000,-0.258057000,-0.949219000,-0.180298000,-0.888184000,196728,fc32ed354a4ab359,1bb8c4e79f88120aa098720a4f4e35160e090000ffffffff7a4dc232641b64d4
49,17167,14665,14606,18780,23001,-0.051396836,1.742228566,-1.554722476,-10.666900000,-11.243200000,27.425600000,0.333984000,0.875488000,0.895996000,0.354736000,-0.266602000,0.391846000,-0.916016000,0.085632300,-0.369629000,196728,49390e395c49d959,abc0cd0b6418d2065f8c7108932a290a0a060000ffffffffa54fad30da1c81c6
50,17168,14714,14598,18967,22985,-0.049122069,1.741740945,-1.533936524,-10.773800000,-11.240800000,27.528500000,0.360596000,0.881836000,0.961426000,0.229492000,-0.150391000,0.225464000,-0.973633000,-0.040832500,-0.550781000,196728,7a390639174ac959,ba58cd706424f208941c82087f34280e0e080000ffffffffb14e2e33581c38d7
51,17169,14672,14584,18885,22988,-0.051071869,1.740887608,-1.543051220,-10.858100000,-11.224600000,27.603800000,0.381348000,0.886230000,0.993164000,-0.035339400,-0.111145000,-0.040802000,-0.998047000,0.051391600,-0.723145000,196728,5039f838c549cc59,cb948a06869031068720d2067a2c2a1d0a070000ffffffff281ac237872a6194
52,17170,9581,14903,19971,22800,-0.287415480,1.760331508,-1.422337084,-10.916700000,-11.220500000,27.675000000,0.398926000,0.886719000,0.990234000,-0.091735800,-0.107056000,-0.093566900,-0.995605000,0.016143800,-0.764160000,196728,6d25373a034e1059,765be2f4b0c4220bb3d4420b71413a0905050000ffffffff8e4e1233391c90e0
53,17171,14672,14587,18873,22990,-0.051071869,1.741070466,-1.544385077,-11.185400000,-10.973000000,27.565400000,0.417480000,0.949707000,0.015396100,0.994141000,0.109009000,0.969238000,-0.042907700,0.241577000,0.666992000,196728,5039fb38b949ce59,5e998b038690310687b48108733e291609060000fffffffff64db731811c60d3
54,17172,14692,14598,18822,22988,-0.050143393,1.741740945,-1.550053973,-11.127900000,-10.972700000,27.537100000,0.402100000,0.945312000,0.773438000,0.594727000,-0.219727000,0.527344000,-0.796387000,-0.295898000,-0.287354000,196728,643906398649cc59,84ecbd66641c62088920f208854b160c07050000ffffffffce15e337d529a983
55,17173,10284,14877,20159,22809,-0.254779542,1.758746739,-1.401439978,-11.108000000,-10.955300000,27.495100000,0.393555000,0.951172000,-0.389404000,0.911133000,-0.134155000,0.919434000,0.393555000,0.009277340,0.891113000,196728,2c281d3abf4e1959,67f665feb0c8120bb3d4420b5b5a3c0605030000ffffffff7b54ba368d1c98e6
56,17174,14632,14528,19385,22981,-0.052928821,1.737474258,-1.487473809,-11.136100000,-10.976200000,27.604500000,0.414795000,0.937988000,0.870117000,0.485596000,0.084350600,0.479980000,-0.873047000,0.088867200,-0.281494000,196728,2839c038b94bc559,0c75ea035f9831068d6c5106593c282416090000fffffffff053f736ac1d88eb
57,17175,14655,14514,19338,22966,-0.051861074,1.736620921,-1.492698086,-11.137500000,-10.947800000,27.571800000,0.409668000,0.945312000,0.720703000,0.692383000,0.033966100,0.692383000,-0.721191000,0.023605300,-0.048492400,196728,3f39b2388a4bb659,243dec048d8c61065f64b2084c433d1a11090000ffffffff8c53ef35001cf8e3
58,17176,14629,14547,19305,22989,-0.053068093,1.738632359,-1.496366195,-11.165900000,-11.013100000,27.576900000,0.415771000,0.945312000,0.770020000,0.584961000,0.254150000,0.500488000,-0.801758000,0.326904000,-0.163330000,196728,2539d338694bcd59,d7cc0a065f8cd1085b9851068c29181717040000ffffffff7a511134271b98da
59,17177,14630,14585,19126,23002,-0.053021669,1.740948560,-1.516262908,-11.107800000,-10.971400000,27.509400000,0.395264000,0.945801000,0.722168000,0.685059000,-0.094360400,0.690918000,-0.719727000,0.064331100,-0.038879400,196728,2639f938b64ada59,94707b095f8cb1058690d106b51f140908050000ffffffff694e0633221c50e6
60,17178,14672,14589,18860,22991,-0.051071869,1.741192371,-1.545830090,-11.084200000,-10.994000000,27.553900000,0.399414000,0.937012000,0.832031000,0.542969000,-0.115356000,0.533203000,-0.839355000,-0.107422000,-0.268799000,196728,5039fd38ac49cf59,86751c468690310687b4f1056c4b26110c060000ffffffff234ef932fa1b78ea
61,17179,14671,14593,18837,22993,-0.051118293,1.741436182,-1.548386651,-11.038600000,-11.000100000,27.428500000,0.373291000,0.944336000,0.542480000,0.793945000,-0.274170000,0.824219000,-0.566406000,-0.016632100,0.137695000,196728,4f3901399549d159,5159ad4a641832066d1cf2055e5c1f120c070000fffffffff445c7330c0f39b4
62,17180,14438,14826,17834,23157,-0.061935040,1.755638153,-1.659874936,-10.923200000,-10.917300000,27.266800000,0.330811000,0.945312000,0.665039000,0.698730000,-0.264648000,0.742676000,-0.604492000,0.288330000,0.128296000,196728,6638ea39aa45755a,6b61ff2b69b4e1056a70c2066a332e220c060000ffffffff9c3d5d298d09b013
63,17181,14439,14984,0,23240,-0.061888616,1.765268674,-3.642210007,-10.939000000,-10.930400000,27.304700000,0.339111000,0.945312000,0.645020000,0.692871000,-0.322998000,0.749512000,-0.656250000,0.089172400,0.049072300,196728,6738883a0000c85a,a200a8558308b20697d011087a35340b09080000ffffffff9d55d137d51ee0ec
64,17182,14666,14483,19470,22951,-0.051350412,1.734731388,-1.478025650,-10.949900000,-10.888200000,27.271500000,0.333740000,0.949707000,-0.085754400,0.933594000,-0.347412000,0.982422000,0.021957400,-0.183838000,0.623047000,196728,4a3993380e4ca759,43118c446664b2098d8c510658521e16130f0000ffffffff2846e8311e0e62ca
65,17183,14452,14849,17870,23171,-0.061285107,1.757040064,-1.655873363,-10.959700000,-10.914300000,27.309400000,0.341797000,0.949219000,-0.028106700,0.951660000,-0.306396000,0.994141000,-0.005287170,-0.109558000,0.627930000,196728,7438013ace45835a,e3a00b766a70d2066978e2055e38311a140a0000fefeffff07416d28e00980e4
66,17184,14469,14973,16548,23237,-0.060495902,1.764598195,-1.802820035,-11.000200000,-10.904900000,27.353100000,0.353516000,0.951660000,-0.435791000,0.882812000,-0.175293000,0.892578000,0.400635000,-0.207520000,0.827148000,196728,85387d3aa440c55a,885cec5f830812086bd0710979351d1a0d0c0000fffffffff5519f350b1f30e1
67,17185,14699,14516,19167,22951,-0.049818426,1.736742826,-1.511705560,-10.994100000,-11.005600000,27.401400000,0.363037000,0.939941000,0.802734000,0.545410000,-0.241333000,0.580566000,-0.808594000,0.093872100,-0.170044000,196728,6b39b438df4aa759,f3ac3e5b8934a209992c32064e422a27100e0000ffffffff9c3da326b109600d
68,17186,14462,15008,0,23242,-0.060820869,1.766731538,-3.642210007,-10.916600000,-10.843400000,27.253400000,0.325195000,0.952637000,-0.369873000,0.871094000,-0.322998000,0.922363000,0.299561000,-0.243286000,0.767090000,196728,7e38a03a0000ca5a,3afd2747820c420874ac11088a321d140d050000fffffeff29405527a109c8ea
69,17187,14470,14987,16110,23242,-0.060449478,1.765451532,-1.851505847,-10.900600000,-10.892500000,27.248800000,0.324219000,0.945801000,0.630859000,0.692871000,-0.349609000,0.775879000,-0.584961000,0.237061000,0.151978000,196728,86388b3aee3eca5a,86c89a59820c120874ac01087547171111090000fffffeff04407a26f509780b
70,17188,14479,14994,16010,23239,-0.060031664,1.765878201,-1.862621329,-11.019700000,-11.006700000,27.446500000,0.374023000,0.937500000,0.782227000,0.580078000,-0.226318000,0.604492000,-0.794434000,0.059234600,-0.150391000,196728,8f38923a8a3ec75a,1a357947820c02087404b20685301c160f0a0000fffffeff9c3d4828840940ea
71,17189,14447,14993,0,23242,-0.061517226,1.765817248,-3.642210007,-11.008100000,-10.984500000,27.384100000,0.361816000,0.944824000,0.588867000,0.754883000,-0.287842000,0.789062000,-0.613770000,0.007717130,0.086669900,196728,6f38913a0000ca5a,8100f862820cb20674047209655f1d0e08080000fffffffffd519235111d30e7
72,17190,14660,14544,19170,22976,-0.051628955,1.738449501,-1.511372096,-11.020100000,-10.949600000,27.385000000,0.362793000,0.949219000,-0.146484000,0.952637000,-0.267334000,0.975098000,0.092956500,-0.201660000,0.664062000,196728,4439d038e24ac059,0e616c05637cb1088d306206b715151009050000ffffffff2d51d635ec1d80f4
73,17191,14678,14536,19099,22965,-0.050793326,1.737961880,-1.519264088,-10.981500000,-10.970200000,27.340900000,0.351318000,0.944336000,0.526855000,0.805176000,-0.272217000,0.847656000,-0.520508000,0.099426300,0.213501000,196728,5639c8389b4ab559,ed59a7008d8cb10887248208663732120f0e0000ffffffff804e5e33991ca8cf
74,17192,14685,14580,18868,22985,-0.050468359,1.740643797,-1.544940852,-10.888600000,-10.860100000,27.215500000,0.316406000,0.947754000,0.565430000,0.736816000,-0.371338000,0.816406000,-0.562500000,0.130005000,0.170166000,196728,5d39f438b449c959,6240fa6e861c42066320b208902421160f040000ffffffff8351a9358d1d50ed
75,17193,14670,14539,19129,22970,-0.051164716,1.738144738,-1.515929443,-10.902600000,-10.827700000,27.217400000,0.317383000,0.951660000,-0.205444000,0.916992000,-0.342041000,0.969238000,0.141602000,-0.200195000,0.695312000,196728,4e39cb38b94aba59,b701a800632cd20889187208872f2c0c09080000ffffffffe350da335c1dccd6
76,17194,14699,14560,19075,22975,-0.049818426,1.739424744,-1.521931804,-11.048700000,-11.001600000,27.501500000,0.386475000,0.937012000,0.814941000,0.562012000,-0.141235000,0.557129000,-0.827637000,-0.069091800,-0.235840000,196728,6b39e038834abf59,d310ea75892072088f1842067053220b0a040000ffffffff91506933151d8cd9
77,17195,14699,14568,19047,22979,-0.049818426,1.739912365,-1.525044139,-11.063200000,-11.010800000,27.470000000,0.383545000,0.944336000,0.666504000,0.727051000,-0.165527000,0.729004000,-0.682129000,-0.057037400,-0.016738900,196728,6b39e838674ac359,a594bd6689207208863c42065852311309090000ffffffff0f51b635261e40e2
78,17196,14687,14536,19090,22962,-0.050375512,1.737961880,-1.520264481,-11.068700000,-10.980000000,27.460100000,0.382568000,0.948730000,-0.087402300,0.989258000,-0.115784000,0.987793000,0.068908700,-0.140869000,0.669434000,196728,5f39c838924ab259,48f93c6e8d2c3206872482086e38191815140000ffffffff604e7b33791c78d0
79,17197,14676,14580,18857,22986,-0.050886174,1.740643797,-1.546163555,-11.136300000,-10.984900000,27.519500000,0.401123000,0.949219000,0.072143600,0.994629000,-0.074646000,0.958496000,-0.085693400,-0.271484000,0.509277000,196728,5439f438a949ca59,4108da10869031068720d20694251d180a070000ffffffff13513d34971d3cd9
80,17198,14698,14554,19091,22971,-0.049864850,1.739059028,-1.520153327,-11.144700000,-10.945000000,27.561700000,0.409912000,0.953125000,-0.469482000,0.882812000,0.007244110,0.882324000,0.466553000,0.057128900,0.929688000,196728,6a39da38934abb59,b3c4c97389207208863cd208774b250909040000fffffffff04f7133d41c64d6
81,17199,14694,14572,18992,22982,-0.050050545,1.740156176,-1.531157654,-11.048100000,-10.959000000,27.423200000,0.373047000,0.949219000,-0.254150000,0.949707000,-0.182861000,0.947266000,0.205688000,-0.246582000,0.715332000,196728,6639ec38304ac659,bf9c2b7187206208898c410647403b1b1a070000ffffffff134f6633ab1cf0d8
82,17200,14689,14577,18918,22984,-0.050282664,1.740460939,-1.539383111,-9.836600000,-11.682000000,26.857000000,0.212646000,0.765625000,0.660156000,-0.380615000,-0.647461000,-0.620117000,-0.772461000,-0.135498000,-0.994629000,196728,6139f138e649c859,7d68ea6d861c82086390910878341f1c10080000ffffffff50512f34981d68d6
83,17201,14700,14554,19111,22971,-0.049772002,1.739059028,-1.517930230,-11.052800000,-11.068800000,27.580500000,0.399170000,0.925781000,0.725586000,0.677734000,-0.115723000,0.660645000,-0.734375000,-0.156860000,-0.121887000,196728,6c39da38a74abb59,ff14de6a892072088f346208844c190b06050000ffffffff8052b32d241c24c6
84,17202,14750,14633,19214,22998,-0.047450812,1.743874288,-1.506481284,-10.947900000,-11.121800000,27.512600000,0.376465000,0.915039000,0.660156000,0.725098000,-0.195068000,0.744629000,-0.666016000,0.040893600,0.029724100,196728,9e3929390e4bd659,ce348e6e949051098e58f208744124160d030000fffffeffa251e12e561c15c0
85,17203,14737,14621,19139,22994,-0.048054321,1.743142856,-1.514817895,-9.818260000,-11.709800000,26.638500000,0.176392000,0.766602000,0.537598000,0.613770000,-0.578613000,0.766602000,-0.641113000,0.030105600,0.059143100,196728,91391d39c34ad259,f6d4ad726450f208953862097e5a0f0e07040000ffffffff6d509033141d04d2
86,17204,14697,14567,19035,22978,-0.049911274,1.739851412,-1.526377997,-11.090500000,-10.890400000,27.552200000,0.399658000,0.963379000,-0.802246000,0.596191000,0.031005900,0.591309000,0.801758000,-0.088928200,0.941406000,196728,6939e7385b4ac259,e0a84b7488247208863c4206524b3b1807070000ffffffffda5e7833202550e8
87,17205,14817,14377,19872,22876,-0.044340417,1.728270406,-1.433341412,-9.799380000,-11.740800000,26.703700000,0.184082000,0.762695000,0.736816000,0.392822000,-0.550781000,0.304199000,-0.918457000,-0.252197000,-0.508789000,196728,e1392938a04d5c59,f0345e5277c0310794e0b1097c5f0c0b09040000ffffffffc74ea2339e1bdcdc
88,17206,14657,14593,18892,22997,-0.051768226,1.741436182,-1.542273136,-10.125800000,-11.472600000,27.024700000,0.239014000,0.807617000,0.843750000,0.030014000,-0.535645000,-0.167358000,-0.933594000,-0.316650000,-0.846680000,196728,41390139cc49d559,d4ac9c07868c41066d7cb1086037232120040000ffffffff1e51c133591d58d6
89,17207,14701,14560,19095,22975,-0.049725578,1.739424744,-1.519708707,-10.298400000,-11.266400000,26.795700000,0.198730000,0.855957000,0.683594000,0.515137000,-0.516602000,0.487061000,-0.849609000,-0.202393000,-0.332764000,196728,6d39e038974abf59,c6a06d6a892072088f1842067b54180e05050000ffffffff145335351420f0d8
90,17208,14717,14497,19264,22938,-0.048982797,1.735584726,-1.500923543,-11.015900000,-11.125800000,27.604400000,0.398926000,0.915039000,0.729980000,0.673828000,-0.114441000,0.655762000,-0.739258000,-0.152832000,-0.127686000,196728,7d39a138404b9a59,d82cff5d893c92097768d2087d22211e19080000ffffffff0c533934351fe0cc
91,17209,14720,14519,19261,22951,-0.048843526,1.736925684,-1.501257007,-9.905260000,-11.701500000,26.771600000,0.196045000,0.776855000,0.766602000,0.375488000,-0.520996000,0.376221000,-0.919922000,-0.111877000,-0.431396000,196728,8039b7383d4ba759,f4f83e69893c92098d688208894b0e0b0a090000ffffffff31521834cc1a68e1
92,17210,14619,14586,19187,23007,-0.053532331,1.741009513,-1.509482464,-10.356100000,-11.276800000,26.704400000,0.184692000,0.869629000,0.679688000,0.507324000,-0.529785000,0.566406000,-0.821777000,-0.063964800,-0.229980000,196728,1b39fa38f34adf59,ce04fd075f6c310664786108b826140604030000ffffffff6e52e9354a1c78e4
93,17211,14641,14549,19208,22985,-0.052511007,1.738754264,-1.507148213,-10.978000000,-11.063200000,27.484700000,0.375244000,0.925293000,0.768066000,0.612793000,-0.185791000,0.628418000,-0.777344000,0.032348600,-0.128784000,196728,3139d538084bc959,e9dc8b05637cd108662cb2056b690d0b0a090000ffffffff00537136821e30ec
94,17212,14678,14512,19257,22957,-0.050793326,1.736499016,-1.501701626,-10.123700000,-10.889400000,26.066000000,0.059143100,0.846191000,0.552246000,0.407227000,-0.727539000,0.280273000,-0.912109000,-0.299316000,-0.523926000,196728,5639b038394bad59,13798c458d8c9109662c92085b3b3517120a0000ffffffffa5536736c51fa0ec
95,17213,14701,14491,19313,22941,-0.049725578,1.735219010,-1.495476956,-9.576270000,-11.480500000,26.714500000,0.214478000,0.729004000,0.677734000,-0.614746000,-0.403320000,-0.600586000,-0.778809000,0.180664000,-0.958984000,196728,6d399b38714b9d59,24714d4b99689208773462065f392b1615110000ffffffffda524e36451f70ed
96,17214,14695,14504,19244,22947,-0.050004121,1.736011394,-1.503146639,-9.738220000,-11.757200000,26.752700000,0.191895000,0.755859000,0.776855000,-0.068115200,-0.625488000,-0.306641000,-0.906250000,-0.290283000,-0.912598000,196728,6739a8382c4ba359,1e612d4b9934a2098998310649492b2310100000ffffffff20539a36d31cf8e5
97,17215,14645,14533,19268,22978,-0.052325312,1.737779022,-1.500478923,-10.341000000,-11.363700000,27.123400000,0.259766000,0.840332000,0.816406000,0.425537000,-0.390381000,0.377686000,-0.904785000,-0.196045000,-0.438721000,196728,3539c538444bc259,ee740c06637cd108662cb2055d442b1f0b080000ffffffff5053a036bd1d58e9
98,17216,14661,14519,19284,22966,-0.051582531,1.736925684,-1.498700446,-10.527300000,-11.258500000,27.384000000,0.315430000,0.857422000,0.933594000,-0.150757000,-0.325439000,-0.155518000,-0.987793000,0.005416870,-0.803223000,196728,4539b738544bb659,0bcd7c46633462068b7c91095d4a2613110e0000ffffffffea4ff22c361a35c5
99,17217,14711,14677,18991,23024,-0.049261340,1.746556206,-1.531268809,-10.240800000,-11.410600000,27.108600000,0.254395000,0.823730000,0.830566000,-0.090515100,-0.549316000,-0.272461000,-0.927734000,-0.255127000,-0.898926000,196728,773955392f4af059,8edc7d6d645052098e58e205613b361910040000fffffeff644de431141c90d7
100,17218,14683,14604,18772,22993,-0.050561207,1.742106661,-1.555611714,-11.020500000,-11.222600000,27.990000000,0.458496000,0.863770000,0.957031000,-0.276123000,-0.085022000,-0.234131000,-0.915527000,0.326904000,-0.726074000,196728,5b390c395449d159,8ccc9e5f641c62086d8c9108bd1e140804040000ffffffff79507234951b3cdc
101,17219,14644,14580,19039,22996,-0.052371735,1.740643797,-1.525933377,-10.811200000,-11.178300000,27.490100000,0.357910000,0.893066000,0.811523000,0.553711000,-0.185547000,0.573242000,-0.815918000,0.070007300,-0.181763000,196728,3439f4385f4ad459,a94c4b085f8c61088bb4410679531d0907070000ffffffffa24eb133e51ba8e4
102,17220,14662,14589,18880,22993,-0.051536107,1.741192371,-1.543606994,-11.061700000,-11.231600000,27.984400000,0.462402000,0.870605000,0.987305000,0.032745400,-0.156006000,0.044891400,-0.993652000,0.100830000,-0.650879000,196728,4639fd38c049d159,209dcd49868c41066d7cb1086d421d1815060000ffffffff79610f375e26dcd2
103,17221,14796,14311,19986,22855,-0.045315317,1.724247530,-1.420669762,-10.561300000,-11.247500000,27.339100000,0.310303000,0.866211000,0.858398000,0.391846000,-0.331543000,0.426758000,-0.903809000,0.027465800,-0.351807000,196728,cc39e737124e4759,c4a89e6678dc31079dc0b1096855210f0e050000ffffffffc95f6835b524ecda
104,17222,14793,14365,19912,22879,-0.045454588,1.727538974,-1.428895219,-10.460400000,-11.264600000,27.321300000,0.300293000,0.850586000,0.906738000,-0.102112000,-0.409912000,-0.135498000,-0.989258000,-0.053680400,-0.804688000,196728,c9391d38c84d5f59,c6f4ee5d77e001079bccd109a21e1d100b060000ffffffff2f508534d61be8e0
105,17223,14649,14577,19014,22993,-0.052139616,1.740460939,-1.528712248,-10.159400000,-11.500600000,26.985200000,0.231934000,0.814453000,0.802246000,0.450439000,-0.391357000,0.379150000,-0.890625000,-0.250732000,-0.440430000,196728,3939f138464ad159,d984ec06637c61088bb441067150241005050000ffffffff1c4d3b32cb1b3cdc
106,17224,14676,14606,18748,22997,-0.050886174,1.742228566,-1.558279430,-10.504600000,-11.251900000,27.280500000,0.295898000,0.860352000,0.836426000,0.404541000,-0.369385000,0.414307000,-0.908691000,-0.054504400,-0.382812000,196728,54390e393c49d559,ba28ff546418d206878cf105c216110d05030000ffffffffba606a353b26d8e1
107,17225,14811,14339,19954,22859,-0.044618959,1.725954204,-1.424226716,-10.994000000,-11.226700000,27.787300000,0.425049000,0.884766000,0.981445000,-0.190063000,-0.016540500,-0.182373000,-0.955566000,0.230713000,-0.743164000,196728,db390338f24d4b59,db90de5a77cc81077074b2097b2d2a2305040000ffffffff2e5f2137db2408d3
